Customer_ID,Age,Gender,Annual_Income,Education,Location_Type,Account_Age_Days,Membership_Type,Payment_Method,Total_Purchases,Total_Amount_Spent,Avg_Order_Value,Days_Since_Last_Purchase,Purchase_Frequency,Visits_Per_Month,Time_Per_Visit_Minutes,Product_Views_Per_Visit,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Contacts,Satisfaction_Score,NPS,Referrals,Loyalty_Points,Complaints,Favorite_Category,Num_Categories_Shopped,Discount_Usage_Rate,Returns_Rate,Churn_Risk_Score,Churned
CUST0772,31,Male,47591,Bachelor,Urban,183,Basic,Credit Card,8,1345.79,168.22,49,1.31,12.9,1.0,5,23.7,,0,7.6,68.0,0,244,1,Home & Garden,5,35.3,13.7,9.7,0
CUST0773,49,Male,81257,Master,Rural,298,Premium,Debit Card,21,2483.35,118.25,56,2.11,10.4,1.5,6,73.6,36.5,2,5.4,11.0,0,46,0,Home & Garden,4,59.8,14.3,41.2,0
CUST0774,54,Male,97054,Master,Rural,661,Basic,Debit Card,26,2098.02,80.69,96,1.18,1.6,12.3,11,62.1,35.6,3,6.2,4.0,1,56,0,Beauty,2,15.8,9.8,45.5,0
CUST0775,49,Female,61132,High School,Urban,179,VIP,Debit Card,16,1781.71,111.36,20,2.68,3.7,3.0,6,50.2,48.1,2,6.2,53.0,1,739,0,Clothing,3,9.7,6.7,61.6,1
CUST0776,18,Female,23995,Master,Suburban,297,Premium,Credit Card,15,695.51,46.37,3,1.52,6.8,6.8,6,67.3,51.0,2,9.1,100.0,2,754,1,Electronics,2,21.4,6.3,52.6,1
CUST0777,29,Male,30059,High School,Rural,444,Basic,Credit Card,11,1715.22,155.93,143,0.74,9.0,2.2,5,26.6,25.3,8,6.1,22.0,1,0,0,Beauty,3,34.9,9.8,71.7,1
CUST0778,36,Female,60021,Master,Rural,125,Basic,Debit Card,4,898.97,224.74,25,0.96,25.2,13.5,6,45.4,38.6,1,7.8,58.0,1,0,0,Home & Garden,3,28.4,4.3,31.1,0
CUST0779,38,Female,46080,PhD,Suburban,130,Basic,Credit Card,0,0.0,0.0,43,0.0,8.8,1.1,9,45.2,24.8,0,6.9,42.0,0,0,0,Books,1,17.4,15.0,37.1,0
CUST0780,49,Female,70218,High School,Suburban,1083,VIP,Credit Card,105,5952.25,56.69,49,2.91,14.8,11.5,5,43.1,18.5,2,9.3,75.0,0,752,0,Books,4,28.3,12.2,45.8,0
CUST0781,42,Male,50973,Bachelor,Urban,514,Basic,PayPal,14,751.03,53.65,35,0.82,7.9,5.7,8,56.7,38.7,3,6.9,55.0,2,0,1,Sports,2,47.0,12.4,24.3,1
CUST0782,19,Male,34507,High School,Rural,344,Premium,PayPal,33,4148.02,125.7,10,2.88,13.9,8.4,9,78.7,34.3,1,6.5,44.0,2,0,0,Books,2,11.6,16.7,69.5,1
CUST0783,45,Other,83377,Bachelor,Urban,417,Basic,PayPal,0,0.0,0.0,63,0.0,8.4,12.4,6,70.2,32.5,0,4.5,-11.0,0,0,1,Books,2,40.8,5.6,54.2,1
CUST0784,49,Female,72821,Bachelor,Suburban,30,VIP,Debit Card,2,124.65,62.33,73,2.0,3.1,6.3,8,69.6,40.2,2,3.2,-26.0,2,405,0,Home & Garden,1,18.3,19.8,94.5,1
CUST0785,48,Male,75484,Bachelor,Urban,385,Basic,Credit Card,21,1437.6,68.46,36,1.64,12.7,15.9,9,53.6,36.4,1,6.7,50.0,1,181,0,Beauty,2,37.7,26.4,31.7,0
CUST0786,56,Male,64061,Master,Urban,284,Premium,Debit Card,19,1115.58,58.71,30,2.01,11.7,12.2,9,59.7,42.4,2,5.6,16.0,0,447,0,Clothing,3,24.4,50.0,52.2,1
CUST0787,52,Male,76015,Bachelor,Urban,315,Basic,Credit Card,14,1635.18,116.8,5,1.33,2.1,8.2,4,46.0,44.3,1,6.0,4.0,0,262,1,Beauty,1,36.4,6.6,33.9,0
CUST0788,46,Female,71237,Bachelor,Rural,178,Premium,Debit Card,12,1103.07,91.92,3,2.02,7.9,11.0,8,32.0,59.9,1,5.5,21.0,0,748,1,Beauty,2,40.8,1.3,58.5,1
CUST0789,38,Female,98822,Master,Urban,33,Basic,Credit Card,0,0.0,0.0,18,0.0,7.8,5.3,9,41.9,15.0,2,4.7,-5.0,0,742,0,Books,5,32.3,5.5,23.9,0
CUST0790,18,Female,20000,PhD,Suburban,85,Basic,PayPal,0,0.0,0.0,16,0.0,5.0,2.5,9,82.2,40.2,3,6.5,13.0,0,0,0,Clothing,2,49.0,11.6,38.7,0
CUST0791,46,Male,93953,High School,Urban,1204,Basic,Credit Card,41,6965.01,169.88,138,1.02,2.9,22.1,4,51.3,33.4,1,2.8,-29.0,0,1138,0,Electronics,5,44.4,13.8,67.4,1
CUST0792,43,Female,82413,PhD,Urban,210,Premium,Bank Transfer,10,1536.94,153.69,68,1.43,9.9,5.5,7,56.9,26.2,2,7.1,45.0,2,407,1,Beauty,1,4.5,34.9,68.2,1
CUST0793,44,Female,73200,High School,Urban,251,Basic,PayPal,4,470.33,117.58,48,0.48,23.6,6.5,8,76.1,45.3,2,5.7,10.0,0,1299,0,Beauty,4,36.6,13.9,37.2,0
CUST0794,20,Male,53129,Master,Suburban,30,Premium,Debit Card,0,0.0,0.0,32,0.0,13.5,1.6,10,22.3,31.3,4,7.2,74.0,3,0,1,Books,2,47.8,9.4,58.2,1
CUST0795,23,Female,38242,High School,Urban,30,Basic,PayPal,9,296.55,32.95,8,9.0,1.8,12.9,6,48.0,19.4,1,7.1,33.0,1,0,0,Electronics,1,45.2,6.8,69.9,1
CUST0796,55,Other,90337,High School,Urban,505,VIP,Debit Card,62,2502.49,40.36,172,3.68,22.3,6.4,6,54.0,62.7,1,5.1,-11.0,2,0,0,Electronics,4,65.9,28.2,81.6,1
CUST0797,39,Male,60343,Bachelor,Urban,308,VIP,PayPal,31,1157.68,37.34,21,3.02,20.1,7.7,7,56.4,14.3,2,3.8,-21.0,1,0,0,Sports,1,59.7,12.1,78.8,0
CUST0798,50,Female,96104,Bachelor,Urban,284,Premium,Debit Card,16,1315.25,82.2,5,1.69,5.3,8.4,8,51.9,25.1,0,5.6,10.0,0,324,0,Clothing,2,35.1,19.2,44.5,0
CUST0799,40,Male,79197,Bachelor,Rural,111,Basic,PayPal,0,0.0,0.0,30,0.0,1.9,2.9,9,51.7,28.1,1,6.9,30.0,1,102,1,Clothing,3,63.5,10.1,48.0,0
CUST0800,40,Female,53365,High School,Rural,546,Basic,Debit Card,20,1257.87,62.89,93,1.1,5.4,12.7,15,71.7,42.0,1,4.3,8.0,0,396,0,Sports,2,37.2,7.0,60.3,1
CUST0801,54,Female,63401,Bachelor,Urban,73,Basic,Bank Transfer,11,1746.57,158.78,98,4.52,5.8,6.9,8,54.0,44.0,0,7.4,31.0,2,434,0,Home & Garden,2,32.0,23.0,68.4,0
CUST0802,32,Female,46265,Master,Suburban,84,Basic,Debit Card,1,56.61,56.61,0,0.36,2.1,1.0,5,34.4,36.7,4,6.1,26.0,0,0,1,Sports,1,67.5,4.0,35.4,0
CUST0803,41,Female,52339,Bachelor,Rural,247,Premium,Debit Card,4,301.71,75.43,97,0.49,9.8,11.0,6,35.8,26.2,1,5.8,17.0,1,0,0,Beauty,4,20.8,27.2,32.5,1
CUST0804,33,Male,50107,High School,Urban,134,Premium,PayPal,12,749.25,62.44,14,2.69,4.1,4.9,12,48.9,41.8,5,3.4,-32.0,0,0,0,Sports,2,50.6,3.7,49.5,0
CUST0805,33,Female,69622,Bachelor,Suburban,113,VIP,PayPal,16,1150.46,71.9,1,4.25,2.6,3.2,10,37.6,42.5,2,3.1,-21.0,1,0,1,Sports,1,44.3,3.6,100.0,1
CUST0806,35,Female,47640,High School,Rural,414,Basic,Debit Card,5,384.02,76.8,84,0.36,6.6,1.2,4,7.0,47.0,2,8.4,,5,10,0,Electronics,1,54.8,16.1,45.4,0
CUST0807,43,Male,66818,Master,Urban,421,Premium,Credit Card,28,618.3,22.08,89,2.0,23.1,3.9,5,68.3,10.3,2,9.3,86.0,5,160,0,Clothing,2,13.3,22.6,74.0,1
CUST0808,32,Female,50180,Master,Urban,696,Basic,Debit Card,25,2519.11,100.76,40,1.08,15.5,3.6,14,26.7,40.1,4,7.3,60.0,3,607,0,Home & Garden,2,22.9,21.6,48.5,0
CUST0809,58,Female,101036,Bachelor,Rural,216,Premium,Bank Transfer,14,1059.93,75.71,38,1.94,11.4,11.8,5,32.8,45.0,0,6.9,38.0,1,410,0,Books,3,20.9,45.8,48.3,0
CUST0810,26,Male,20000,Bachelor,Suburban,30,Basic,PayPal,0,0.0,0.0,75,0.0,5.3,3.4,15,25.8,54.9,0,6.9,40.0,2,778,1,Books,5,24.6,28.0,43.4,0
CUST0811,37,Female,48759,Master,Urban,127,Basic,PayPal,9,1028.34,114.26,69,2.13,2.1,1.4,7,26.8,53.5,4,6.2,31.0,1,0,0,Books,1,45.3,24.5,52.8,1
CUST0812,33,Female,54229,Bachelor,Urban,1564,Basic,Credit Card,50,4910.27,98.21,99,0.96,3.0,7.8,8,76.7,65.0,1,7.7,57.0,4,374,0,Home & Garden,2,27.6,19.8,56.1,1
CUST0813,61,Male,109941,Master,Urban,362,Premium,Debit Card,16,2902.8,181.43,36,1.33,14.8,12.2,5,39.9,48.4,4,1.0,-94.0,0,0,0,Books,3,69.2,8.3,80.6,1
CUST0814,42,Other,58531,Bachelor,Suburban,494,VIP,Debit Card,39,6676.73,171.2,154,2.37,4.1,4.2,6,37.4,44.4,2,8.2,83.0,2,1306,0,Home & Garden,1,22.0,28.0,83.1,1
CUST0815,55,Male,56352,Master,Suburban,30,Basic,PayPal,7,1346.52,192.36,250,7.0,9.2,17.9,13,78.2,35.3,2,8.0,66.0,1,0,0,Books,1,48.6,9.6,88.8,1
CUST0816,18,Male,32006,Bachelor,Rural,292,Basic,Credit Card,12,706.45,58.87,5,1.23,11.5,10.9,10,29.0,23.9,0,8.8,76.0,1,648,0,Books,1,63.3,8.5,32.5,0
CUST0817,44,Male,59460,Bachelor,Urban,30,Basic,PayPal,1,36.69,36.69,85,1.0,1.7,12.9,5,61.6,24.3,2,6.7,25.0,0,730,0,Home & Garden,4,35.6,6.6,51.6,1
CUST0818,53,Female,64015,PhD,Suburban,336,Premium,Debit Card,20,443.5,22.17,31,1.79,8.2,7.6,11,30.5,33.3,2,7.8,61.0,3,251,0,Clothing,3,18.4,1.4,51.8,0
CUST0819,41,Female,54975,Bachelor,Suburban,1014,Basic,Credit Card,31,4446.52,143.44,22,0.92,10.8,7.0,6,65.3,22.9,2,4.5,-14.0,0,591,1,Beauty,2,39.6,6.8,53.7,1
CUST0820,55,Male,81732,Bachelor,Urban,1382,Premium,Credit Card,86,1670.13,19.42,42,1.87,27.2,3.3,10,62.6,38.6,3,7.1,44.0,0,186,1,Beauty,5,48.7,13.9,63.6,1
CUST0821,32,Male,40239,High School,Urban,311,VIP,Credit Card,28,2596.59,92.74,2,2.7,9.0,15.4,4,49.9,43.8,3,5.1,-2.0,1,101,0,Home & Garden,5,28.8,37.6,75.6,1
CUST0822,61,Female,58857,Bachelor,Rural,245,VIP,Debit Card,13,362.51,27.89,31,1.59,14.3,13.7,6,56.1,55.9,3,7.9,46.0,3,0,0,Home & Garden,2,37.1,12.6,61.8,1
CUST0823,74,Male,119046,Bachelor,Rural,1160,Basic,Credit Card,34,5282.46,155.37,92,0.88,5.4,15.6,9,49.1,60.1,4,6.0,43.0,1,454,0,Sports,3,32.7,21.2,61.0,1
CUST0824,34,Female,71913,High School,Suburban,447,VIP,Credit Card,43,4689.11,109.05,10,2.89,16.9,5.3,10,65.2,27.5,2,6.6,18.0,0,1381,0,Electronics,2,39.9,26.9,55.9,1
CUST0825,33,Female,60833,High School,Suburban,30,Premium,PayPal,5,774.3,154.86,25,5.0,2.4,4.2,6,71.1,18.4,3,4.1,-30.0,1,0,0,Electronics,2,30.3,23.4,78.3,1
CUST0826,61,Female,74875,Bachelor,Urban,250,Basic,Credit Card,8,751.34,93.92,126,0.96,11.7,9.2,6,61.0,53.8,2,4.6,2.0,0,177,0,Clothing,4,26.4,18.3,52.8,1
CUST0827,63,Other,91238,Master,Suburban,109,Premium,Credit Card,11,478.59,43.51,25,3.03,9.4,3.8,3,82.8,27.5,1,5.0,5.0,1,403,0,Clothing,3,54.1,7.3,70.5,1
CUST0828,32,Male,49212,Bachelor,Suburban,253,Premium,Debit Card,23,1412.35,61.41,19,2.73,19.1,5.3,13,24.4,44.6,4,6.6,,2,0,1,Clothing,2,50.6,12.7,55.0,1
CUST0829,33,Other,60042,High School,Suburban,243,Basic,Debit Card,13,1759.93,135.38,26,1.6,11.5,1.0,10,64.4,18.1,4,,31.0,4,384,0,Electronics,1,41.2,27.3,52.4,1
CUST0830,35,Female,64525,Bachelor,Rural,349,Basic,PayPal,13,338.3,26.02,32,1.12,6.9,6.6,8,27.4,34.9,5,5.1,-9.0,0,0,1,Clothing,4,55.0,12.8,38.4,1
CUST0831,19,Female,20000,High School,Suburban,176,Basic,Debit Card,5,291.27,58.25,44,0.85,16.9,8.2,14,19.2,33.1,3,6.8,46.0,1,691,2,Beauty,2,44.4,7.4,53.4,1
CUST0832,26,Male,39620,Bachelor,Urban,71,Premium,PayPal,0,0.0,0.0,72,0.0,11.4,13.1,7,58.5,33.6,4,3.8,-34.0,0,565,0,Clothing,1,36.0,2.9,38.8,0
CUST0833,24,Female,41449,High School,Suburban,280,Basic,Debit Card,13,1006.76,77.44,27,1.39,3.3,9.4,12,33.8,60.6,1,4.0,-4.0,1,51,1,Home & Garden,1,38.4,29.3,42.4,0
CUST0834,28,Male,63947,High School,Urban,709,VIP,Credit Card,79,9201.45,116.47,76,3.34,7.3,10.5,9,77.7,36.1,2,8.6,57.0,1,480,0,Beauty,3,11.1,15.1,48.2,0
CUST0835,39,Male,71708,High School,Urban,436,Premium,Credit Card,30,4578.71,152.62,34,2.06,3.0,17.2,12,80.1,66.4,3,6.0,8.0,0,854,0,Beauty,3,52.7,4.4,55.6,1
CUST0836,43,Male,79296,Bachelor,Urban,165,Premium,Debit Card,20,627.8,31.39,18,3.64,10.7,2.8,3,73.0,53.2,1,8.1,52.0,0,0,0,Home & Garden,2,31.2,12.8,53.1,0
CUST0837,63,Female,95517,High School,Urban,1096,Basic,Credit Card,28,1275.58,45.56,48,0.77,11.6,2.4,7,22.2,42.3,1,7.7,59.0,1,0,1,Electronics,1,59.9,6.4,44.9,0
CUST0838,25,Female,57657,Bachelor,Suburban,973,Premium,PayPal,59,2010.97,34.08,56,1.82,24.5,6.2,7,70.6,48.3,2,7.1,41.0,1,174,0,Home & Garden,4,18.2,20.7,69.2,0
CUST0839,54,Female,89336,Bachelor,Suburban,93,Basic,Debit Card,7,555.38,79.34,36,2.26,7.1,2.1,8,44.9,52.0,2,6.4,31.0,0,814,0,Clothing,1,41.8,13.3,32.3,0
CUST0840,36,Female,43274,Bachelor,Suburban,30,Basic,Credit Card,2,74.22,37.11,2,2.0,6.2,6.9,8,48.6,64.1,3,7.7,51.0,4,327,0,Home & Garden,1,18.0,7.6,47.5,1
CUST0841,39,Male,82191,Bachelor,Suburban,540,Premium,Credit Card,42,4212.35,100.29,8,2.33,1.9,2.2,9,34.2,29.0,2,6.4,27.0,0,97,0,Beauty,3,36.0,8.7,48.7,0
CUST0842,50,Female,88219,Master,Urban,703,Basic,Credit Card,23,3781.89,164.43,15,0.98,7.1,2.6,7,53.4,21.3,3,7.1,34.0,1,0,2,Sports,2,44.4,15.0,42.3,0
CUST0843,23,Male,26014,High School,Suburban,1375,Premium,Debit Card,87,1982.6,22.79,14,1.9,6.5,1.2,4,23.4,54.3,1,8.7,51.0,3,219,0,Home & Garden,3,31.7,21.9,37.5,0
CUST0844,45,Female,63308,Bachelor,Urban,882,Basic,Debit Card,28,1305.82,46.64,50,0.95,8.9,6.5,9,68.7,51.3,1,4.5,-30.0,0,256,0,Electronics,2,35.1,25.3,28.9,0
CUST0845,42,Female,70359,High School,Urban,367,Basic,Debit Card,4,774.02,193.51,0,0.33,6.4,1.7,12,57.6,32.2,0,5.1,-10.0,1,41,0,Clothing,2,36.8,21.4,22.4,0
CUST0846,47,Female,80408,High School,Suburban,302,Basic,Credit Card,4,364.88,91.22,63,0.4,6.4,7.9,7,70.4,50.8,2,6.0,16.0,0,939,0,Beauty,1,58.3,20.5,58.3,1
CUST0847,44,Female,71949,Bachelor,Urban,30,VIP,Debit Card,7,412.28,58.9,13,7.0,8.9,8.8,9,52.6,40.7,5,3.9,0.0,0,0,1,Beauty,1,29.0,7.2,100.0,1
CUST0848,76,Male,112060,Bachelor,Urban,113,Premium,PayPal,11,3373.67,306.7,16,2.92,7.6,3.1,7,55.0,42.2,0,5.8,1.0,0,0,1,Clothing,3,21.7,9.5,81.9,0
CUST0849,30,Male,71249,Master,Suburban,246,Premium,Credit Card,18,1229.37,68.3,33,2.2,6.3,9.6,11,60.9,26.1,1,8.5,53.0,3,0,1,Electronics,4,61.7,8.4,63.8,1
CUST0850,32,Female,65383,Bachelor,Suburban,396,Basic,Debit Card,4,455.3,113.83,10,0.3,6.2,8.9,8,80.4,20.0,1,4.3,-41.0,0,272,1,Home & Garden,3,25.9,20.8,34.0,0
CUST0851,30,Male,48610,PhD,Urban,325,Basic,Bank Transfer,9,432.17,48.02,97,0.83,29.5,11.3,8,35.0,17.7,1,,35.0,4,236,2,Clothing,3,21.9,1.4,60.0,1
CUST0852,31,Male,61660,High School,Rural,542,VIP,Credit Card,48,2037.17,42.44,4,2.66,6.1,2.8,9,67.9,50.6,2,5.6,10.0,0,115,0,Clothing,2,25.1,50.0,72.0,1
CUST0853,30,Female,30262,High School,Suburban,131,Basic,Debit Card,10,1177.37,117.74,26,2.29,6.8,2.7,3,34.1,60.7,3,7.9,39.0,3,0,0,Sports,4,22.7,4.4,53.0,1
CUST0854,57,Female,93029,High School,Rural,332,Basic,Credit Card,8,1627.07,203.38,85,0.72,1.5,8.5,8,73.6,43.2,2,9.9,98.0,4,0,0,Electronics,3,36.2,40.3,44.6,0
CUST0855,61,Male,119080,High School,Urban,36,Premium,Debit Card,0,0.0,0.0,43,0.0,17.0,6.2,9,14.6,38.6,0,6.5,22.0,0,42,0,Beauty,3,29.0,17.4,27.1,0
CUST0856,31,Male,44269,Bachelor,Suburban,213,Basic,Credit Card,7,282.09,40.3,15,0.99,0.6,6.6,6,55.4,33.4,2,7.4,68.0,3,0,1,Beauty,2,25.0,17.7,50.2,1
CUST0857,27,Female,27545,Bachelor,Rural,554,Premium,Bank Transfer,33,4687.35,142.04,24,1.79,3.5,13.4,9,78.2,28.4,1,9.1,71.0,2,593,0,Home & Garden,2,50.6,7.2,39.5,1
CUST0858,47,Female,63679,High School,Suburban,472,Premium,PayPal,38,2316.09,60.95,55,2.42,12.4,10.1,7,56.4,25.5,2,8.1,88.0,2,477,0,Home & Garden,5,60.4,17.1,66.3,1
CUST0859,31,Male,31196,Master,Suburban,1868,Basic,PayPal,58,5864.04,101.1,162,0.93,1.3,8.9,8,12.8,26.4,3,7.8,60.0,2,1206,0,Clothing,2,33.6,8.0,37.1,0
CUST0860,49,Male,64569,Master,Urban,130,Basic,PayPal,0,0.0,0.0,100,0.0,4.6,8.2,8,66.0,50.9,2,3.3,-39.0,1,0,0,Books,3,34.3,15.2,39.9,0
CUST0861,43,Male,61902,High School,Urban,275,Basic,Debit Card,0,0.0,0.0,18,0.0,8.0,10.7,9,68.2,63.4,2,7.8,51.0,5,0,0,Sports,1,48.1,17.4,41.5,0
CUST0862,18,Male,20000,High School,Suburban,159,VIP,Debit Card,15,680.86,45.39,284,2.83,7.5,4.7,9,41.5,31.2,1,7.3,51.0,2,0,0,Sports,2,24.7,16.9,85.0,1
CUST0863,63,Male,94494,High School,Urban,232,Premium,PayPal,12,1434.67,119.56,0,1.55,4.5,2.1,8,72.9,43.2,0,6.9,34.0,1,0,0,Sports,4,52.6,40.7,57.5,0
CUST0864,66,Female,111124,High School,Rural,777,Basic,Bank Transfer,18,1851.72,102.87,1,0.69,14.4,3.4,8,61.5,26.1,1,6.7,21.0,1,0,0,Beauty,5,46.1,6.8,35.4,0
CUST0865,30,Female,32134,High School,Urban,461,Basic,Debit Card,21,2116.21,100.77,78,1.37,15.0,3.0,8,29.8,46.0,1,7.3,56.0,3,934,2,Clothing,3,61.6,22.4,52.2,1
CUST0866,34,Female,75579,Bachelor,Rural,856,Premium,Bank Transfer,60,3082.43,51.37,10,2.1,12.6,1.0,7,53.5,35.7,0,7.8,71.0,0,382,0,Electronics,3,24.3,6.1,38.4,0
CUST0867,44,Male,76652,High School,Rural,91,Premium,Debit Card,5,488.22,97.64,2,1.65,5.5,8.2,9,49.1,46.5,5,4.1,-3.0,0,1035,0,Electronics,5,32.0,10.8,58.0,1
CUST0868,45,Female,85959,Bachelor,Urban,826,Basic,Debit Card,34,7442.38,218.89,12,1.23,9.2,4.3,6,40.5,14.8,3,4.7,-8.0,2,742,1,Sports,4,55.1,23.4,64.2,1
CUST0869,49,Male,66472,PhD,Urban,30,Basic,Debit Card,4,161.96,40.49,24,4.0,5.0,4.8,6,74.5,49.4,3,6.3,43.0,5,0,1,Beauty,4,29.5,19.1,79.1,0
CUST0870,70,Other,114568,Bachelor,Rural,877,Basic,Credit Card,25,1206.3,48.25,59,0.86,36.1,3.5,6,54.3,29.6,0,7.3,50.0,3,0,2,Books,4,12.2,41.4,65.5,1
CUST0871,37,Female,41481,Master,Rural,159,Premium,Credit Card,5,250.07,50.01,44,0.94,10.4,5.4,7,37.5,36.7,1,5.4,4.0,0,537,2,Beauty,2,40.7,10.1,62.8,1
CUST0872,28,Male,55464,High School,Urban,151,VIP,Credit Card,19,1644.24,86.54,12,3.77,5.5,14.8,8,23.2,63.8,4,5.5,2.0,0,0,2,Books,3,60.8,19.3,75.4,1
CUST0873,19,Female,27318,Bachelor,Urban,287,Basic,Debit Card,11,422.46,38.41,31,1.15,31.8,1.2,10,32.3,48.1,0,7.3,59.0,1,321,0,Home & Garden,2,56.6,18.6,31.3,0
CUST0874,29,Male,52239,Bachelor,Suburban,1129,Premium,Credit Card,76,8294.38,109.14,117,2.02,6.1,16.6,9,26.8,30.0,3,7.8,30.0,1,651,1,Books,3,35.0,10.7,60.5,1
CUST0875,39,Female,43506,High School,Suburban,30,Basic,Debit Card,0,0.0,0.0,75,0.0,10.1,6.4,8,96.0,37.5,2,6.0,40.0,0,0,1,Sports,3,48.0,21.3,47.0,0
CUST0876,66,Male,84164,High School,Urban,173,Basic,Bank Transfer,8,1023.6,127.95,17,1.39,14.6,3.7,8,27.6,50.1,2,7.1,44.0,3,795,1,Home & Garden,1,61.3,18.9,57.7,1
CUST0877,32,Male,58268,Bachelor,Suburban,776,Basic,Credit Card,22,2193.2,99.69,181,0.85,5.2,4.1,3,75.8,55.7,2,6.0,12.0,0,0,0,Sports,1,23.5,24.4,58.6,0
CUST0878,43,Female,53235,Bachelor,Urban,201,Premium,Debit Card,12,2592.89,216.07,55,1.79,4.8,2.6,9,70.1,65.1,4,4.9,-12.0,0,0,1,Beauty,1,27.9,21.5,63.4,1
CUST0879,39,Male,68088,Bachelor,Urban,88,Basic,Credit Card,10,418.05,41.8,2,3.41,16.4,1.0,11,37.6,70.1,1,7.1,,1,2,1,Beauty,3,56.8,3.2,69.3,0
CUST0880,57,Female,66553,Bachelor,Urban,221,Premium,Credit Card,11,1598.23,145.29,1,1.49,14.5,2.2,12,59.6,45.9,2,6.8,47.0,1,0,1,Electronics,1,26.2,21.9,55.0,1
CUST0881,77,Male,120983,Bachelor,Urban,194,Basic,PayPal,0,0.0,0.0,8,0.0,14.5,5.4,5,43.3,16.9,0,8.8,81.0,1,1107,0,Sports,3,27.1,7.3,12.0,0
CUST0882,32,Female,30822,High School,Urban,988,Basic,Debit Card,27,1804.78,66.84,58,0.82,11.7,4.5,8,63.1,33.8,4,7.1,35.0,0,710,1,Home & Garden,4,39.1,35.0,56.6,1
CUST0883,32,Female,57594,Bachelor,Suburban,574,Basic,PayPal,24,969.95,40.41,9,1.25,29.3,7.5,11,84.1,29.1,2,6.4,20.0,1,0,2,Sports,5,65.8,5.7,40.3,0
CUST0884,55,Female,93884,High School,Urban,281,Premium,Credit Card,20,1199.23,59.96,32,2.14,8.6,3.6,12,76.6,31.6,4,3.3,-30.0,0,0,0,Clothing,2,34.6,9.8,68.2,1
CUST0885,50,Male,67298,High School,Urban,1781,Basic,Debit Card,58,3579.09,61.71,4,0.98,4.1,3.2,1,49.8,39.8,3,7.7,95.0,2,0,0,Beauty,3,38.9,40.4,39.1,0
CUST0886,67,Male,107390,PhD,Urban,250,Premium,Credit Card,14,392.34,28.02,114,1.68,2.7,20.3,7,31.0,23.2,4,6.1,62.0,2,107,0,Home & Garden,4,46.6,34.7,63.2,1
CUST0887,48,Male,78817,Bachelor,Rural,30,Basic,Credit Card,3,297.22,99.07,18,3.0,6.0,2.6,12,43.9,43.1,0,7.4,63.0,1,0,0,Books,5,41.9,38.4,33.6,0
CUST0888,34,Male,44707,Bachelor,Urban,121,Basic,Credit Card,0,0.0,0.0,107,0.0,0.1,2.8,5,56.9,61.4,4,6.2,12.0,0,44,0,Electronics,2,20.0,3.2,42.3,0
CUST0889,48,Female,59782,Bachelor,Urban,229,Basic,Credit Card,9,1022.03,113.56,130,1.18,20.9,10.6,7,49.7,53.7,3,5.1,14.0,0,0,1,Books,2,48.0,22.2,56.2,1
CUST0890,56,Female,56351,Bachelor,Suburban,68,Basic,Credit Card,0,0.0,0.0,0,0.0,11.2,8.9,6,49.3,25.9,1,4.1,-29.0,1,0,0,Sports,2,31.9,4.1,33.0,0
CUST0891,52,Female,85755,High School,Rural,1179,Basic,Credit Card,34,4445.63,130.75,28,0.87,4.0,3.9,8,76.5,57.1,1,5.9,14.0,0,1293,0,Books,2,27.1,17.3,64.9,1
CUST0892,47,Female,49988,High School,Urban,582,Basic,Bank Transfer,16,2709.79,169.36,1,0.82,17.3,9.4,12,57.7,,5,1.0,-60.0,1,298,0,Home & Garden,4,35.6,10.3,55.7,1
CUST0893,56,Female,87220,High School,Suburban,124,Premium,Credit Card,6,420.28,70.05,107,1.45,2.7,5.9,9,48.5,53.2,1,7.3,42.0,3,0,1,Clothing,2,85.4,17.8,64.8,1
CUST0894,57,Female,83108,Master,Suburban,357,Premium,Credit Card,23,975.05,42.39,32,1.93,3.4,3.6,12,68.8,40.0,0,7.4,43.0,2,87,1,Books,2,61.6,22.9,43.2,0
CUST0895,60,Male,100937,Bachelor,Suburban,511,Basic,Credit Card,18,1509.51,83.86,3,1.06,8.8,8.5,8,49.3,51.5,2,7.7,45.0,3,118,0,Sports,2,72.8,17.0,19.7,0
CUST0896,49,Female,71809,Bachelor,Urban,1133,Basic,Debit Card,19,1549.1,81.53,5,0.5,22.8,5.4,8,54.5,22.7,3,7.0,28.0,0,1250,1,Books,1,8.6,10.6,37.4,0
CUST0897,37,Female,52918,Bachelor,Suburban,853,Basic,Credit Card,24,1736.01,72.33,21,0.84,11.1,1.0,14,91.0,29.2,2,5.7,11.0,0,7,1,Books,3,17.8,20.6,60.5,1
CUST0898,42,Female,76888,Master,Urban,289,Basic,PayPal,7,795.98,113.71,126,0.73,3.5,8.5,9,41.1,34.5,3,4.4,-1.0,0,0,0,Home & Garden,3,67.5,13.6,35.2,0
CUST0899,58,Male,93336,High School,Suburban,596,Basic,Bank Transfer,27,1750.1,64.82,53,1.36,4.1,4.9,8,50.1,48.2,2,5.4,17.0,0,185,0,Sports,2,14.1,7.1,50.2,1
CUST0900,27,Male,45002,High School,Suburban,330,VIP,Credit Card,27,1082.89,40.11,90,2.45,9.7,14.0,5,31.9,29.4,2,9.4,93.0,1,206,0,Sports,1,53.0,19.6,66.0,1
